Date,Finished Todos (Actual),Total Todos,Day Quality,Long Nap Hours,Did Not Exercise,Day Quality - Sleep Very Late,Day Quality - Sleep Late,Day Quality - Wake Up Very Late,Day Quality - Wake Up Late,Productivity,Productivity - Num,Weekday,Night Sleep Hours,Sleep Hours,Mood,Effectiveness,Exercised,Nap Hours,Sleep At,Things Learned,Wake At,Weight,Bad Decisions,Disappointments,Good Decisions,Sleep Quality,[OLD] Bad Decisions Summary,Bad Decisions Made,Calories Intake,Check-Ins,Food,Mindset Sculpting,Money Spend,Process & Archievements,Summary
"January 24, 2022",6,8,⚪️⚪️⚪️⚪️⚫️⚪️🔴,0,1,0,1,0,0,Productive,1,Monday,5.5,6.5,Readiness (https://www.notion.so/Readiness-872199dbc7a143c5ab219091db3a9ecc?pvs=21),0.75,No,1,2,Figma component structure. To be clear and understand my insecure feeling comes from forgetting or ignorance,7.5,115.6,Dinner eat icecream ,Distracted by meeting.,Night after dinner continue working. Afternoon nap. Skipped lunch and didn’t each too much for dinner.,Good,"No Exercise, Over Eating, Sleep Late",,,,,,13,,
"January 23, 2022",9,10,🔵🔵🟤⚪️⚫️⚫️🔴,0,1,1,1,1,1,Very Productive,2,Sunday,6.25,6.25,"Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21), Anxiety (https://www.notion.so/Anxiety-9a3e9f4a5a944cb1b46e574b3ecdea99?pvs=21)",0.9,No,0,3.25,"Hard lesson - when it’s time to update, don’t be lazy or ignore the update message.",9.5,114.5,"Snack over eating. When I realised it’s time to stop, a bit late",Night time can be more productive. Forget to do the laundry,Night Completed planned tasks - worked and finished IHI UAT feedback,Normal,"Didn't follow the plan, Over Eating",,,,,,200,,
"January 22, 2022",7,9,🔵🔵🟤🟣⚫️⚫️⚪️,1,0,1,1,1,1,Productive,1,Saturday,5.75,7.75,"Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21), Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21)",0.7777777778,Yes,2,2.75,Proxy class in Javascript,8.5,114.5,Night eating extra food. Should stop at the cup noodles.,"Time wasted, low motivation. Procrastinating ",Night started focus on airtools,Good,"Didn't follow the plan, Over Eating",,,,,,108,,
"January 21, 2022",6,9,⚪️⚪️⚪️🟣⚫️⚫️🔴,1,1,1,1,0,0,Productive,1,Friday,4.5,6.5,"Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21), Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21)",0.6666666667,No,2,3,q-scroll area function.  ,7.5,114.5,"Afternoon didn’t complete planned task. Skipped exercise, nap without alarm clock",Low motivation on designing tasks.,"Night worked on Code base, while don’t want to do anything",Good,"Nap without alarm clock, No Exercise",,,,,,130,,
"January 20, 2022",8,8,⚪️⚪️⚪️🟣⚫️⚫️⚪️,1,0,1,1,0,0,Very Productive,2,Thursday,4,6,Stressful (https://www.notion.so/Stressful-6d83305f924a41d49f568e30b14d8e71?pvs=21),1,Yes,2,3,"Vue class based API, usage of the option decorator. How to make friends and influence people. Listen to what people need.",7,114,Night sleep late. ,Too many things going on and lost of priority.,"Night worked on planned projects, exercised and complete most of the planned tasks",Good,Sleep Late,,,,,,40,,
"January 19, 2022",9,9,⚪️⚪️🟤🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Wednesday,4.5,7.5,"Stressful (https://www.notion.so/Stressful-6d83305f924a41d49f568e30b14d8e71?pvs=21), Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21)",1,Yes,3,2,Typescript configuration file. Class based component. Better way to parse csv to json,6.5,114.5,Night over eating snacks. Afternoon nap for too long,"Urgent, un-planned marketing project. ",Morning sleep for 1 more hour. Skipped lunch and night exercise.,Normal,"Long Nap, Over Eating, Sleep Late",,,,,,80,,
"January 18, 2022",9,9,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Very Productive,2,Tuesday,5.75,6.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,0.75,0.5,To store global variable in service file. Typescript and vue plug in knowledges,6.25,114.5,N.a.,"Company going to close slack account, to me that’s not a good sign.","Night exercise. Reading, deep focus session in the working hours.",Good,None,,,,,,24,,
"January 17, 2022",9,9,⚪️⚪️🟤⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Monday,5.25,5.25,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,0,1.25,"ChartJS functions. Typescript types knowledge. Always remind others: take note, deadline, scope of work.",6.5,114,Dinner over eating.,"Night time wasted a bit, not as productive as I planned",Night worked a bit even not very motivated.,Normal,Over Eating,,,,,,21,,
"January 16, 2022",10,10,⚪️⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Sunday,6,7,Readiness (https://www.notion.so/Readiness-872199dbc7a143c5ab219091db3a9ecc?pvs=21),1,Yes,1,1.5,"IndexDB, locan / session storage only takes string. Use JSON.stringify() to store strings in local storage. Coding knowledges.",7.5,114,"Afternoon nap for too long, wasted time a bit.","Reading time not long enough, getting a bit distracted.",Exercised at both morning and night. Followed all my routines. ,Good,Long Nap,,,,,,135,,
"January 15, 2022",9,9,🔵🔵⚪️⚪️⚪️⚪️⚪️,0,0,0,0,1,1,Very Productive,2,Saturday,8.5,8.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,0,1,Rule of 30 in coding and system designing. Taste some original food will calm me down. Some Vue receipts / start up code,9.5,114,Night after go home didn’t action immediately. Netflex still harming my productivity.,Not so good time management.,Night exercise. Bought all the things I was planning to buy. House work. ,Good,"Bad Time Management At Night, Netflex",,,,,,140,,
"January 14, 2022",3,7,🔵🔵🟤⚪️⚫️⚫️🔴,0,1,1,1,1,1,Not Productive,-1,Friday,5.5,5.5,"Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21), Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21)",0.4285714286,No,0,3.5,Stop routine completely if I am not in the mood to follow it. Willing to have the focus time is a sign of loosing the momentium.,9,114,"Night over eating. Purchased a lot of snacks, which will cause another round of burnout.","Night didn’t control myself very well. Over eating, and lost all daily routines.",Take a good nap and didn’t sleep super late. That helped me to start recover process instead of make things worse.,Good,"Didn't follow the plan, Distraction, Netflex, Over Eating",,,,,,120,,
"January 13, 2022",6,14,🔵⚪️🟤🟣⚫️⚪️⚪️,1,0,0,1,0,1,Productive,1,Thursday,6,8,"Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21), Stressful (https://www.notion.so/Stressful-6d83305f924a41d49f568e30b14d8e71?pvs=21)",0.4285714286,Yes,2,2,"Improvement on date calculation formular. Focus time is very hard to plan, have to maintain the rule properly.",8,114.3,Over spent time on working. ,"Been interrupted, cannot focus on my planned focus time. Rest day been distracted. ",Night exercised before sleep. Completed planned tasks for IHI,Normal,"Over Eating, Sleep Late",,,,,,30,,
"January 12, 2022",8,17,🔵⚪️🟤⚪️⚫️⚫️⚪️,0,0,1,1,0,1,Productive,1,Wednesday,4.5,5,Stressful (https://www.notion.so/Stressful-6d83305f924a41d49f568e30b14d8e71?pvs=21),0.4705882353,Yes,0.5,3.5,"Always code in the most stupid way, and clean way first, then optimise it.",8,114,Sleep late. Night over eating.,"Sleep too late, and lost control over dinner — over eating",Created very detail documents for IHI project. Had good conversation with Eddie.,Good,"Over Eating, Sleep Late",,,,,,18,,
"January 11, 2022",9,9,⚪️⚪️🟤⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Tuesday,4.75,5.75,Anxiety (https://www.notion.so/Anxiety-9a3e9f4a5a944cb1b46e574b3ecdea99?pvs=21),1,Yes,1,1.75,Process of loading large chunk of data. Vue starting file syntax. Google map marker have to be reloaded when update the direction.,6.5,114.3,Late sleeping.,"Getting stressed, and didn’t maintain a clean code structure.",Completed the planned tasks. Didn’t eat too much for dinner. Exercised for both morning and night.,Good,Sleep Late,,,,,,100,,
"January 10, 2022",9,9,⚪️⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Monday,4.5,5.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1,2,Scss function and mixin. Better way to handle large data on frontend. First session storage codeing. ,6.5,114,Over eating both lunch and dinner. Still eating too much. Didn’t manage expectation well,People. ,"Completed planned tasks, exercised. When feeling anxious organised documents and planned for things.",Good,"Nap without alarm clock, Over Eating",,,,,,40,,
"January 9, 2022",10,10,🔵🔵🟤⚪️⚫️⚪️⚪️,0,0,0,1,1,1,Productive,1,Sunday,7.85,8.85,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1,1.15,Duster need to be replace weekly. Do my best to record life details in good state. ,9,113.9,"Afternoon nap for too long, Wake up late and missed morning exercise.",Didn’t complete all tasks on time,Night - forced myself to complete most of the tasks. ,Normal,"Long Nap, Wake Up Late",,,,,,90,,
"January 8, 2022",10,10,⚪️⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Saturday,5.5,6.5,Excited (https://www.notion.so/Excited-efd2c09a44a14863b869cca39711a4d8?pvs=21),1,Yes,1,1.5,"Git rebase command. In vue router, the routes have to be pre-defined, cannot use external file",7,114,"After went back home, didn’t start routine immediately but wasted time on social media",Didn’t manage my time very well,Night completed all tasks.,Normal,Procrastination,,,,,,250,,
"January 7, 2022",9,9,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Friday,5.75,7.25,Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21),1,Yes,1.5,1.75,Use google sheet as a data base,7.5,114,Night over eating,Lost self control and time management,Night completed today’s planned tasks,Good,Over Eating,,,,,,50,,
"January 6, 2022",8,8,⚪️⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Thursday,4,4,"Tempered (https://www.notion.so/Tempered-90594bede8534e33a1b323cb0b616aba?pvs=21), Excited (https://www.notion.so/Excited-efd2c09a44a14863b869cca39711a4d8?pvs=21)",1,Yes,0,2,Poster printing will get blurred. Obsidian note taking skill. Plot data on a table with matplotlib. asin() formular,6,113.4,"Night when come back home, didn’t work on things immediately. ",Bad usage of time,Night forced myself to complete planned tasks,,Procrastination,,,,,,190,,
"January 5, 2022",9,9,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Wednesday,4.5,7,Excited (https://www.notion.so/Excited-efd2c09a44a14863b869cca39711a4d8?pvs=21),1,Yes,2.5,2,I need to learn computer science. I am ready to move towards a new direction.,6.5,113.3,Nap without alarm clock. Missed yakult delivery,Nap for too long. ,Didn’t go jog but exercised at home.,,Nap without alarm clock,,,,,,40,,
"January 4, 2022",10,10,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Tuesday,5,6.75,"Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21), Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21)",1,Yes,1.75,1.5,I really don’t like client facing and it is strongly harming my productivity and motivation.,6.5,113.5,"Dinner a bit over eating, afternoon nap without alarm clock",Been affected by client facing tasks.,"Complete all planned tasks, even some of them are not 100% complete, make progress in multiple projects - finally",Normal,Nap without alarm clock,,,,,,30,,
"January 3, 2022",8,8,⚪️⚪️⚪️🟣⚫️⚪️⚪️,1,0,0,1,0,0,Very Productive,2,Monday,4.5,6.25,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,1.75,2,"By just being careful enough and patient enough, you’ll already beaten up 95% average. Daily doing 8 to 9 itesm (5 habit item, 4 work related) is the magic number",6.5,114,"Afternoon long nap, didn’t set alarmclock","Feeling of “I am not happy with current status, but also don’t know where should I go in the future.”",Didn’t let my self lost control after afternoon long nap.,Normal,Nap without alarm clock,,,,,,11,,
"January 2, 2022",7,7,⚪️⚪️🟤⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Very Productive,2,Sunday,5.5,5.5,Readiness (https://www.notion.so/Readiness-872199dbc7a143c5ab219091db3a9ecc?pvs=21),1,Yes,0,1.5,"Web components, reminded myself how to use node - express server",7,114,"Over eating - snacks, and at late night.","Lost control of eating, other than that I did well today.","exercised at home, since outside is raining",Normal,"Over Eating, Over Excitness",,,,,,150,,
"January 1, 2022",10,10,🔵⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,1,Very Productive,2,Saturday,6.75,6.75,Motivated (https://www.notion.so/Motivated-e0b43c4d14f84fdabeb0c776e660cb17?pvs=21),1,Yes,0,1.25,Web components - new knowledge gained,8,113,N.a.,N.a.,Night exercise. Followed the plan tightly.,,None,,,,,,80,,
"December 31, 2021",5,12,🔵⚪️🟤⚪️⚫️⚫️🔴,0,1,1,1,0,1,Productive,1,Friday,5.35,5.35,Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21),0.4166666667,No,0,2.5,Adobe XD export 2.5d perspective assets. Large payload API call process.,7.85,113.4,"Night over eating... too much. Been distracted by myself, while I am supposed to focus on learning and study, started some other task which lead the day’s entire plan failed.","Didn’t help much in the platform releasing process, also didn’t follow my plan, didn’t do mid-day reflection.",Followed up the entire new platform releasing process. Helping others makes me feeling good.,Normal,"Distraction, No Exercise, Over Eating",,,,,,220,,
"December 30, 2021",9,11,⚪️⚪️🟤⚪️⚫️⚫️⚪️,0,0,1,1,0,0,Very Productive,2,Thursday,5.25,5.25,Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21),0.8181818182,Yes,0,2.25,Ask the right questions. New ideas about document structuring system.,7.5,113,Night didn’t jog. ,Lost control when deciding for dinner.,"Night completed code base update, and some progress in IHI shinjuku map",Normal,"Netflex, Sleep Late",,,,,,45,,
"December 29, 2021",7,7,🔵⚪️🟤⚪️⚫️⚫️⚪️,0,0,1,1,0,1,Very Productive,2,Wednesday,5.5,6.5,"Tired (https://www.notion.so/Tired-d891dbb425b84125b71790d4d6a6bb71?pvs=21), Anxiety (https://www.notion.so/Anxiety-9a3e9f4a5a944cb1b46e574b3ecdea99?pvs=21), Tempered (https://www.notion.so/Tempered-90594bede8534e33a1b323cb0b616aba?pvs=21)",1,Yes,1,2.5,New project - always read all documentation carefully ,8,113.3,Night over eating for snacks,Getting a bit tempered when I am in a low progressive meeting,Decided to step up and help on MTI DOS project. ,,"Bad Emotion Management, Over Eating",,,,,,40,,
"December 28, 2021",7,7,⚪️⚪️⚪️⚪️⚫️⚫️⚪️,0,0,1,1,0,0,Very Productive,2,Tuesday,4.5,4.5,Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21),1,Yes,0,2.5,Cantering and normalising data. Plugin of display PDF on frontend.,7,113,Over eating snack.,Didn’t do any quick evaluation,Night completed all tasks. Didn’t sleep in the afternoon. ,Normal,Over Eating,,,,,,55,,
"December 27, 2021",7,7,⚪️⚪️⚪️⚪️⚪️⚪️⚪️,0,0,0,0,0,0,Very Productive,2,Monday,5.5,6,Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21),1,Yes,0.5,1,"Vuetify setup process, exploring csv file",6.5,112.8,Night eat snack. Sleep after dinner without alarm clock,Lost self control ,Completed all planned tasks. Experienced suffering and able to realise suffer twice,,Nap without alarm clock,,,,,,35,,
"December 26, 2021",10,12,🔵🔵⚪️⚪️⚫️⚫️⚪️,0,0,1,1,1,1,Very Productive,2,Sunday,5.5,5.5,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.8333333333,Yes,0,3,Suffering for good. Write down everything will help me thinking clearly.,8.5,114,Night cooked heavy dinner,Night sleepy,"Night exercise, followed the plan",,Over Eating,,,,,,23.4,,
"December 25, 2021",5,7,⚪️⚪️🟤🟣⚫️⚪️⚪️,1,0,0,1,0,0,Productive,1,Saturday,5.25,7.75,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.7142857143,Yes,2.5,1.25,"Interpolation and extrapolation. The data required for training a model is 10^d, where d is the dimensions",6.5,114,Bought too much food for dinner. Afternoon nap without alarm clock,Didn’t control myself for craving for food and afternoon nap.,"Night reflection, even it’s super late. Morning jog",,"Bad Budget Planning, Long Nap, Over Eating",,,,,,90,,
"December 24, 2021",5,7,🔵🔵🟤⚪️⚪️⚪️🔴,0,1,0,0,1,1,Rest Day,0,Friday,7.5,7.5,Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21),0.7142857143,No,0,1,Time will still be wasted even I have removed social media distractions. Suffering will bring good things to life.,8.5,113.3,"Night watched netflex for too long, youtube distraction,",Been distracted by youtube. Low motivity,"Bought 3 new book, also prepared new notebook for next year japanese study.",,"Bad Time Management OA, Netflex",,,,,,280,,
"December 23, 2021",1,6,🔵🔵🟤⚪️⚫️⚪️🔴,0,1,0,1,1,1,Rest Day,0,Thursday,6.75,6.75,Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21),0.1666666667,No,0,1.75,Degree in computer science doesn’t really useful to me. Focus on Machine learning and data archetecture.,8.5,114,"Over eating at night, didn’t do reflection, didn’t exercise, wasted time on gaming.",Didn’t use night time to be more productive.,na,,"Bad Budget Planning, Bad Time Management OA, Didn't follow the plan, No Exercise, Over Eating",,,,,,60,,
"December 22, 2021",8,10,🔵⚪️🟤⚪️⚫️⚪️⚪️,0,0,0,1,0,1,Very Productive,2,Wednesday,6.5,7,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),0.8,Yes,0.5,1.5,Google map api will cost money. Learned the proper code to set up the google map on vue environment,8,113.5,Night over eating a bit.,,Worked on codebase at night,Normal,Over Eating,,,,,,150,,
"December 21, 2021",6,10,🔵🔵🟤⚪️⚪️⚪️🔴,0,1,0,0,1,1,Productive,1,Tuesday,8.35,8.35,Anxiety (https://www.notion.so/Anxiety-9a3e9f4a5a944cb1b46e574b3ecdea99?pvs=21),0.6,No,0,12.15,Plan for coding structure is more important than actual coding.,8.5,112.4,"Over eating at dinner, wake up late, didn’t exercise",Time waster - netflex and social media,Didn’t sleep after dinner. Started my reflection.,Good,"No Exercise, Over Eating",,,,,,100,,
"December 20, 2021",7,7,⚪️⚪️⚪️⚪️⚫️⚪️⚪️,0,0,0,1,0,0,Productive,1,Monday,4.75,4.75,Natural (https://www.notion.so/Natural-b34d7e6c36244228bbf0ec8c11f3a367?pvs=21),1,Yes,0,1.75,Load web component to Vue,6.5,114,Didn’t follow the planned time properly,Not enough time for some good progress. time wasted,Sleep early and didn’t continued to work,Good,Didn't follow the plan,,,,,,53,,
"December 19, 2021",7,10,🔵⚪️⚪️⚪️⚫️⚫️⚪️,0,0,1,1,0,1,Not Productive,-1,Sunday,5.5,5.5,Low Motivation (https://www.notion.so/Low-Motivation-aceb829af9b44da3b551569c27dde47a?pvs=21),0.7,Yes,0,2.5,"Read a book is better than spend time on social media, or anything else.",8,114.4,"Time wasted, didn’t follow the planned time properly.","Time wasted, being not productive for the entire weekend","Night exercise, decided not to work at late night. ",,Bad Time Management OA,,,,,,124,,
"December 18, 2021",0.1,,⚪️⚪️🟤🟣⚪️⚪️🔴,1,1,0,0,0,0,Productive,1,Saturday,0,1.5,Fulfilling (https://www.notion.so/Fulfilling-dc8f2782d989483c9f4afab567d062df?pvs=21),,No,1.5,,Practiced stamp carving skill,,114.1,"Afternoon nap, over eating at dinner",Missed 1 full day of review,Completed promised stamping carving tasks,,"Long Nap, Over Eating",,,,,,49,,
